Tract,Median Value,Difference,Franken,Ofm,Reference Line
53063001000,1.926170975,2.422928827,2.616070783,5.038999610,2.616070783
53073010407,0,-2.637110351,2.637110351,0,2.637110351
53033024400,5.220835572,11.185341822,2.650030221,13.835372043,2.650030221
53009000900,1.507894107,1.356057192,2.669960474,4.026017666,2.669960474
53073000101,0.608829699,-1.055443056,2.698167662,1.642724606,2.698167662
53033008102,8.323813590,19.822738021,2.706614222,22.529352243,2.706614222
53033008004,1.512082022,1.398136704,2.730298362,4.128435066,2.730298362
53033022006,4.875619822,10.685964281,2.757227172,13.443191453,2.757227172
53033032333,0.430145244,-1.591683586,2.793139077,1.201455491,2.793139077
53015001504,0.526404859,-1.323427912,2.794428822,1.471000910,2.794428822
53033005902,0.502870271,-1.417617401,2.851604556,1.433987155,2.851604556
53033023201,6.922036747,16.961847297,2.864191497,19.826038794,2.864191497
53045961101,0.698532615,-0.869901560,2.885557791,2.015656231,2.885557791
53063010504,0.817671484,-0.533773997,2.927539854,2.393765857,2.927539854
53033004500,2.404639674,4.141620442,2.948528735,7.090149176,2.948528735
53063010403,0.971612919,-0.083827828,2.953027425,2.869199597,2.953027425
53033024601,1.610106920,1.815205312,2.975224919,4.790430232,2.975224919
53033032219,1.323669676,0.966756294,2.986860882,3.953617176,2.986860882
53065950102,0,-3,3,0,3
53065950600,0,-3,3,0,3
53047940200,0,-3,3,0,3
53047971000,0,-3,3,0,3
53003960300,0,-3,3,0,3
53003960600,0,-3,3,0,3
53049950502,0,-3,3,0,3
53049950600,0,-3,3,0,3
53049950802,0,-3,3,0,3
53051970200,0,-3,3,0,3
53055960502,0,-3,3,0,3
53025011403,0,-3,3,0,3
53025010600,0,-3,3,0,3
53025011401,0,-3,3,0,3
53055960501,0,-3,3,0,3
53047970602,0,-3,3,0,3
53007960302,0,-3,3,0,3
53007961200,0,-3,3,0,3
53057952401,0,-3.000000000,3.000000000,0,3.000000000
53057950900,0.329357712,-2.011926863,3.000000000,0.988073137,3.000000000
53057950100,0,-3.000000000,3.000000000,0,3.000000000
53005010818,0,-3.000000000,3.000000000,0,3.000000000
53005010707,0,-3.000000000,3.000000000,0,3.000000000
53057951300,0,-3.000000000,3.000000000,0,3.000000000
53057950801,0.414832542,-1.755502375,3.000000000,1.244497625,3.000000000
53005011501,0,-3.000000000,3.000000000,0,3.000000000
53005011504,0,-3.000000000,3.000000000,0,3.000000000
53077002103,0,-3.030797772,3.030797772,0,3.030797772
53077003004,0.425805444,-1.741455540,3.032866685,1.291411145,3.032866685
53063011400,2.209574712,3.669658170,3.033841675,6.703499845,3.033841675
53077002202,0.505767223,-1.503564415,3.042219141,1.538654726,3.042219141
53077940008,0,-3.044342500,3.044342500,0,3.044342500
53009940000,0,-3.060982496,3.060982496,0,3.060982496
53033007600,2.655403222,5.074098968,3.065174031,8.139272999,3.065174031
53077002104,0.015096653,-3.041903268,3.088529731,0.046626463,3.088529731
53033031906,2.298339395,4.035386903,3.108114040,7.143500943,3.108114040
53033032003,1.283462049,0.896634472,3.163155262,4.059789734,3.163155262
53009002301,0.965201410,-0.110221735,3.167419537,3.057197802,3.167419537
53073000808,1.722821873,2.365747926,3.272933504,5.638681430,3.272933504
53033002700,3.164451964,7.108555544,3.284228831,10.392784375,3.284228831
53011040102,0.838620435,-0.534565573,3.312473741,2.777908168,3.312473741
53073000809,1.918887069,3.092568696,3.365559056,6.458127752,3.365559056
53029971302,0,-3.385450957,3.385450957,0,3.385450957
53063013502,2.902835095,6.468249405,3.399269554,9.867518959,3.399269554
53073010302,0.768984878,-0.803464769,3.477974791,2.674510022,3.477974791
53009001000,0.413912021,-2.038897819,3.478825522,1.439927703,3.478825522
53009002001,0.340421330,-2.298655873,3.485036702,1.186380829,3.485036702
53061051912,2.196373007,4.176029594,3.490574903,7.666604496,3.490574903
53063010303,2.173931310,4.112929953,3.503552481,7.616482434,3.503552481
53033002800,5.573155655,16.198581527,3.542101505,19.740683032,3.542101505
53033032326,1.464146435,1.658373726,3.572953712,5.231327438,3.572953712
53033000900,1.014953575,0.053491171,3.577149359,3.630640529,3.577149359
53075000800,0,-3.594097247,3.594097247,0,3.594097247
53063010101,0.341942143,-2.375804606,3.610327846,1.234523240,3.610327846
53033032322,0.006000726,-3.591611502,3.613293889,0.021682387,3.613293889
53033005307,4.081606313,11.142760913,3.615893720,14.758654633,3.615893720
53033007102,1.169713328,0.615058992,3.624105426,4.239164418,3.624105426
53067010400,2.612107193,5.851416955,3.629669901,9.481086856,3.629669901
53033007800,1.228447598,0.835508384,3.657330574,4.492838958,3.657330574
53045960403,2.845418111,6.772108851,3.669688083,10.441796935,3.669688083
53033005402,1.363127334,1.333596304,3.672530758,5.006127062,3.672530758
53063010601,1.812969041,2.987519197,3.674825295,6.662344493,3.674825295
53033007403,3.457372686,9.040462835,3.678914023,12.719376857,3.678914023
53061052207,4.702113065,13.756257914,3.715785464,17.472043379,3.715785464
53033023202,8.023595297,26.107171367,3.717066582,29.824237950,3.717066582
53033004302,4.509928703,13.208113273,3.763071672,16.971184945,3.763071672
53033007101,1.679832807,2.561234007,3.767446907,6.328680914,3.767446907
53011042500,2.205468557,4.546537192,3.771593351,8.318130543,3.771593351
53011040511,0.669310925,-1.247409243,3.772151352,2.524742109,3.772151352
53033001500,0.508892009,-1.854951637,3.777074841,1.922123204,3.777074841
53033006701,6.537655125,20.927257624,3.779082870,24.706340494,3.779082870
53073010201,0.584962066,-1.580824437,3.808867350,2.228042913,3.808867350
53071920902,1.005270325,0.020103804,3.814528153,3.834631957,3.814528153
53061052206,2.419342903,5.423189261,3.820915475,9.244104736,3.820915475
53033020800,0.897551680,-0.396030452,3.865660763,3.469630311,3.865660763
53011040304,0.359677161,-2.481652454,3.875626954,1.393974500,3.875626954
