Tract,Median Value,Difference,Franken,Ofm,Reference Line
53011041500,0.919851652,-222.892554969,2781.000000000,2558.107445031,2781.000000000
53053072111,0.955532723,-123.796899742,2784.000000000,2660.203100258,2784.000000000
53053071415,0.996308555,-10.288057539,2787.000000000,2776.711942461,2787.000000000
53063000301,0.879662628,-335.861604070,2791.000000000,2455.138395930,2791.000000000
53033012100,0.999903402,-0.269799585,2793.000000000,2792.730200415,2793.000000000
53061052112,1.062230431,173.934055459,2795.000000000,2968.934055459,2795.000000000
53033007404,1.043105224,120.651523354,2799.000000000,2919.651523354,2799.000000000
53011041321,0.985860660,-39.604291693,2801.000000000,2761.395708307,2801.000000000
53033007405,1.122327889,342.640418092,2801.000000000,3143.640418092,2801.000000000
53007961001,1.011094762,31.087522317,2802.000000000,2833.087522317,2802.000000000
53041971501,0.899262805,-282.265620591,2802.000000000,2519.734379409,2802.000000000
53033007901,1.068775465,193.052730296,2807.000000000,3000.052730296,2807.000000000
53053060908,0.950726342,-138.311157183,2807.000000000,2668.688842817,2807.000000000
53033008101,1.241785871,678.934725824,2808.000000000,3486.934725824,2808.000000000
53063003601,0.747560675,-710.111820547,2813.000000000,2102.888179453,2813.000000000
53033000300,0.963411606,-103.179270394,2820.000000000,2716.820729606,2820.000000000
53077002004,1.099919312,282.571815289,2828,3110.571815289,2828
53029970100,0.990245015,-27.606607945,2830.000000000,2802.393392055,2830.000000000
53057952500,1.057831568,163.663337361,2830.000000000,2993.663337361,2830.000000000
53063012100,0.895430503,-296.245383856,2833.000000000,2536.754616144,2833.000000000
53053940001,0.968701552,-88.824994412,2838.000000000,2749.175005588,2838.000000000
53037975201,1.009046596,25.710426437,2842.000000000,2867.710426436,2842.000000000
53067012002,0.994438673,-15.849783317,2850.000000000,2834.150216683,2850.000000000
53029971800,0.964870554,-100.154051678,2851.000000000,2750.845948322,2851.000000000
53043960300,0.788220390,-603.995449022,2852.000000000,2248.004550978,2852.000000000
53001950400,1.063351208,181.121104804,2859,3040.121104804,2859
53063010204,0.959900800,-114.723809812,2861.000000000,2746.276190188,2861.000000000
53061050101,1.032098376,91.833454358,2861.000000000,2952.833454358,2861.000000000
53041971900,0.963432921,-104.764682649,2865.000000000,2760.235317351,2865.000000000
53033032601,0.957067585,-123.044300218,2866.000000000,2742.955699782,2866.000000000
53033023808,1.007573006,21.726955421,2869.000000000,2890.726955421,2869.000000000
53051970400,0.876934782,-353.443304720,2872.000000000,2518.556695280,2872.000000000
53073000807,1.008370925,24.083152223,2877.000000000,2901.083152223,2877.000000000
53041972000,1.006344077,18.251909955,2877.000000000,2895.251909955,2877.000000000
53033022300,1.012965122,37.313622222,2878.000000000,2915.313622222,2878.000000000
53061052603,0.938049063,-178.480648462,2881.000000000,2702.519351538,2881.000000000
53015001602,0.963411064,-105.522490490,2884,2778.477509510,2884
53033005305,1.142078136,409.895422009,2885.000000000,3294.895422009,2885.000000000
53063011104,0.912277369,-253.167511900,2886.000000000,2632.832488100,2886.000000000
53037975101,1.090465145,261.806130866,2894.000000000,3155.806130865,2894.000000000
53009000900,0.947041469,-153.314946069,2895,2741.685053931,2895
53075000500,1.142409298,412.417326612,2896,3308.417326612,2896
53033032800,0.935117327,-188.029986493,2898.000000000,2709.970013507,2898.000000000
53033024200,1.094507906,273.883912987,2898.000000000,3171.883912987,2898.000000000
53053061800,0.962491035,-108.700979948,2898.000000000,2789.299020052,2898.000000000
53053071707,0.981751806,-52.901513813,2899.000000000,2846.098486187,2899.000000000
53077001300,0.933792572,-192.067749507,2901.000000000,2708.932250493,2901.000000000
53015000501,0.959778122,-116.723890085,2902.000000000,2785.276109915,2902.000000000
53073010408,1.013649819,39.693674331,2908.000000000,2947.693674331,2908.000000000
53033024904,1.027119969,78.864870999,2908.000000000,2986.864870999,2908.000000000
53009001702,0.926800826,-213.229193405,2913,2699.770806595,2913
53057952401,0.941951139,-169.154382205,2914.000000000,2744.845617795,2914.000000000
53033029207,0.980622061,-56.525447019,2917,2860.474552981,2917
53033005307,1.203991368,595.858785139,2921.000000000,3516.858785139,2921.000000000
53063000302,0.861712456,-403.937917134,2921.000000000,2517.062082866,2921.000000000
53041971400,0.911648724,-258.250779023,2923,2664.749220977,2923
53027000401,0.908438748,-267.999785336,2927,2659.000214664,2927
53033027200,0.910854828,-261.284498907,2931.000000000,2669.715501093,2931.000000000
53011042800,0.965412055,-101.411854750,2932.000000000,2830.588145250,2932.000000000
53011041331,0.959810838,-117.915001962,2934.000000000,2816.084998038,2934.000000000
53033028100,0.876907710,-361.152779414,2934.000000000,2572.847220587,2934.000000000
53033009100,1.194725467,571.519245471,2935.000000000,3506.519245471,2935.000000000
53019970200,0.940783819,-173.858708204,2936.000000000,2762.141291796,2936.000000000
53007960501,0.890882995,-320.585761363,2938,2617.414238637,2938
53073000904,0.993300846,-19.708910583,2942.000000000,2922.291089417,2942.000000000
53053061502,0.943002585,-167.914385572,2946.000000000,2778.085614428,2946.000000000
53007960801,1.006772393,19.965014124,2948.000000000,2967.965014124,2948.000000000
53011041334,1.012500872,36.977579455,2958.000000000,2994.977579455,2958.000000000
53077002005,1.010237938,30.355486185,2965,2995.355486185,2965
53033004500,0.956146205,-130.333478296,2972.000000000,2841.666521704,2972.000000000
53057940302,1.037580365,111.801585241,2975.000000000,3086.801585241,2975.000000000
53077002103,1.046856927,139.446216148,2976,3115.446216148,2976
53073000502,0.921236528,-234.793909235,2981.000000000,2746.206090765,2981.000000000
53033030501,0.777369205,-664.552922267,2985.000000000,2320.447077733,2985.000000000
53033025704,1.007658720,22.868937568,2986,3008.868937568,2986
53033025303,1.055610998,166.054440367,2986.000000000,3152.054440367,2986.000000000
53043960400,0.793881912,-615.674729342,2987.000000000,2371.325270658,2987.000000000
53063001800,0.881884296,-353.402186092,2992.000000000,2638.597813908,2992.000000000
53033005804,1.160338635,479.893535080,2993.000000000,3472.893535080,2993.000000000
53027000501,0.837255060,-487.258350029,2994.000000000,2506.741649971,2994.000000000
53027001601,0.906252819,-280.772805824,2995.000000000,2714.227194176,2995.000000000
53035091800,0.984307458,-47.030547286,2997.000000000,2949.969452714,2997.000000000
53061052504,0.953615084,-139.108363532,2999.000000000,2859.891636468,2999.000000000
53033022901,0.969926963,-90.219109959,3000.000000000,2909.780890041,3000.000000000
53009002001,0.932675785,-202.174617191,3003.000000000,2800.825382809,3003.000000000
53057950802,0.935819805,-192.797304966,3004.000000000,2811.202695035,3004.000000000
53033008102,0.920031699,-240.304744002,3005.000000000,2764.695255998,3005.000000000
53061041304,0.973283497,-80.283091588,3005.000000000,2924.716908412,3005.000000000
53077002701,1.091224958,274.587123216,3010.000000000,3284.587123216,3010.000000000
53057940403,1.017737728,53.408297851,3011.000000000,3064.408297851,3011.000000000
53033008402,1.148343965,446.812022629,3012.000000000,3458.812022629,3012.000000000
53077000301,0.901567822,-297.166744747,3019.000000000,2721.833255254,3019.000000000
53063000201,0.918911498,-244.887275156,3020.000000000,2775.112724844,3020.000000000
53073001203,1.005794542,17.557461470,3030.000000000,3047.557461470,3030.000000000
53035081200,0.952095099,-145.391374946,3035.000000000,2889.608625054,3035.000000000
53061053605,0.964582404,-107.492403249,3035.000000000,2927.507596751,3035.000000000
53011041313,0.931657341,-207.624998007,3038.000000000,2830.375001993,3038.000000000
53033023902,0.999608619,-1.189799012,3040.000000000,3038.810200988,3040.000000000
53033003900,0.924778953,-228.747203440,3041.000000000,2812.252796560,3041.000000000
53025011405,1.180852702,550.153919944,3042.000000000,3592.153919944,3042.000000000
53077003004,1.027638987,84.133074964,3044.000000000,3128.133074964,3044.000000000
53011041107,0.942749365,-174.385433096,3046.000000000,2871.614566904,3046.000000000
53033031909,0.988711907,-34.451260793,3052.000000000,3017.548739207,3052.000000000
53061040900,0.967468875,-99.284992876,3052.000000000,2952.715007124,3052.000000000
53033024400,1.081258001,248.080677341,3053.000000000,3301.080677340,3053.000000000
53011040304,1.013912831,42.489786628,3054.000000000,3096.489786628,3054.000000000
53035092803,0.997858782,-6.539279787,3054.000000000,3047.460720213,3054.000000000
53053072315,0.947420825,-160.681957805,3056.000000000,2895.318042195,3056.000000000
53017950102,1.003361790,10.283714133,3059.000000000,3069.283714133,3059.000000000
53065951301,0.905917927,-287.985226439,3061.000000000,2773.014773561,3061.000000000
53011040305,0.994020704,-18.314584410,3063.000000000,3044.685415590,3063.000000000
53001950303,0.983049696,-51.986583553,3067.000000000,3015.013416447,3067.000000000
53063002503,0.974417258,-78.462269333,3067.000000000,2988.537730667,3067.000000000
53033032002,1.007678503,23.573003755,3070.000000000,3093.573003755,3070.000000000
53031950302,0.981179884,-57.796576068,3071.000000000,3013.203423932,3071.000000000
53073000302,1.008192319,25.174997493,3073.000000000,3098.174997493,3073.000000000
53033000403,0.961262648,-119.078619525,3074.000000000,2954.921380475,3074.000000000
53063000600,0.892317991,-331.122177711,3075.000000000,2743.877822289,3075.000000000
53033023805,1.080091352,246.360999996,3076.000000000,3322.360999996,3076.000000000
53063002400,0.887281271,-346.948249145,3078.000000000,2731.051750855,3078.000000000
53063013002,0.952147271,-147.434258143,3081.000000000,2933.565741857,3081.000000000
53057951000,0.928485405,-220.694039661,3086.000000000,2865.305960339,3086.000000000
53035081100,0.863834905,-421.158637484,3093.000000000,2671.841362516,3093.000000000
53061040300,0.931502230,-212.891069214,3108.000000000,2895.108930786,3108.000000000
53033032706,0.976789879,-72.229898002,3112.000000000,3039.770101998,3112.000000000
53033023806,1.071365299,222.302906690,3115.000000000,3337.302906690,3115.000000000
53039950102,0.898019127,-317.772399633,3116.000000000,2798.227600367,3116.000000000
53033005306,1.195370006,612.289597588,3134.000000000,3746.289597588,3134.000000000
53033004902,1.009192499,28.892024082,3143.000000000,3171.892024082,3143.000000000
53015000602,0.942936664,-179.407127146,3144.000000000,2964.592872854,3144.000000000
53033030406,0.940700725,-186.496221163,3145,2958.503778837,3145
